"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Number of Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location of death","Information Source",Coordinates,"Migrantion route",URL,"UNSD Geographical Grouping","Source Quality"
2015.MMP00091,2015.MMP00091,Mediterranean,"Mon, 04/06/2015 - 12:00",2015,April,7,4,11,9,,,,Drowning,"Aegean Sea Mugla Bozburun, Yeşilova Gulf, Turkey, en route to Kos","APA news, Turkish Coast Guard Command","37.4667, 26.9667","Eastern Mediterranean",http://bit.ly/1c7Atzj,Uncategorized,5
2015.MMP00092,2015.MMP00092,"Eastern Africa","Wed, 04/08/2015 - 12:00",2015,April,4,,4,,,,,Violence,"Harare, Zimbabwe","Mixed Migration Monitoring Mechanism Initative (4mi)","-17.833191, 31.032288",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2015.MMP00093,2015.MMP00093,Caribbean,"Thu, 04/09/2015 - 12:00",2015,April,21,19,40,12,6,11,,Drowning,"Borgne, west of Cap-Haitien, Haiti","The Guardian","19.8017484, -72.286631",,"http://bit.ly/1Pu8tVV, http://www.bbc.com/news/world-latin-america-32243688",Caribbean,3
2015.MMP00094,2015.MMP00094,Mediterranean,"Fri, 04/10/2015 - 12:00",2015,April,2,,2,129,1,1,,Drowning,"Unspecified location off the coast of Kafr el-Sheikh, Egypt","Global Post","31.1063198, 30.941975","Central Mediterranean",http://bit.ly/1FEvuCG,Uncategorized,1
2015.MMP00095,2015.MMP00095,Mediterranean,"Fri, 04/10/2015 - 12:00",2015,April,1,,1,,,,,"Mixed or unknown","Off the coast of Libya",Reuters,"34.2345, 14.7437","Central Mediterranean",http://reut.rs/1CAcI9w,Uncategorized,1
2015.MMP00096,2015.MMP00096,Caribbean,"Sat, 04/11/2015 - 12:00",2015,April,,3,3,,1,2,,Drowning,"off the coast of Bahamas","The Tico Times","25.14497061, -77.698404",,http://bit.ly/1zdmdQ4,Caribbean,1
2015.MMP00097,2015.MMP00097,"North America","Mon, 04/13/2015 - 12:00",2015,April,1,,1,,,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.85521, -112.17821","US-Mexico border crossing",,"Northern America",5
2015.MMP00098,2015.MMP00098,"North America","Mon, 04/13/2015 - 12:00",2015,April,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.81461, -111.85829","US-Mexico border crossing",,"Northern America",5
2015.MMP00099,2015.MMP00099,Mediterranean,"Mon, 04/13/2015 - 12:00",2015,April,9,391,400,144,,,,Drowning,"80 miles off the Libyan coasts","IOM Italy from Flavio 29/04/2015","36.1734, 17.572607","Central Mediterranean",http://bit.ly/1H7aT96,Uncategorized,4
2015.MMP00100,2015.MMP00100,"Eastern Africa","Mon, 04/13/2015 - 12:00",2015,April,1,,1,,,,,"Mixed or unknown","Zambesi River, Zimbabwe, at border with South Africa","Mixed Migration Monitoring Mechanism Initative (4mi)","-22.1876758, 29.926539",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2015.MMP00101,2015.MMP00101,"Central America","Tue, 04/14/2015 - 12:00",2015,April,1,,1,,,1,,Drowning,"Rio Bravo, Tamaulipas, Mexico",Televisa,"26.0379097, -98.086004","US-Mexico border crossing",http://bit.ly/1Q8W76t,"Central America",1
2015.MMP00102,2015.MMP00102,"Central America","Wed, 04/15/2015 - 12:00",2015,April,1,2,3,,2,1,,Drowning,"Rio Grande near Nuevo Laredo, Tamaulipas, Mexico","Hoy Tamaulipas","27.469219, -99.549636","US-Mexico border crossing",http://bit.ly/2bUSuFa,"Central America",1
2015.MMP00103,2015.MMP00103,Mediterranean,"Thu, 04/16/2015 - 12:00",2015,April,,12,12,15,,,,Violence,"Unspecified location between Libya and Italy","Al Jazeera and IOM Rome","35.7465, 14.4141","Central Mediterranean",http://bit.ly/1E7QmCi,Uncategorized,4
2015.MMP00104,2015.MMP00104,Mediterranean,"Thu, 04/16/2015 - 12:00",2015,April,,41,41,4,,41,,Drowning,"Unspecified location between Libya and Italy","IOM Rome","34.8859, 14.4141","Central Mediterranean",http://bbc.in/1FYdROo,Uncategorized,4
2015.MMP00105,2015.MMP00105,"Eastern Africa","Thu, 04/16/2015 - 12:00",2015,April,1,,1,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Between Hargeysa and Berbera, Somalia","Mixed Migration Monitoring Mechanism Initative (4mi)","9.915894, 44.647095",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2015.MMP00106,2015.MMP00106,Mediterranean,"Fri, 04/17/2015 - 12:00",2015,April,1,0,1,70,1,,,"Accidental death","Between Libya and Italy",UNHCR,"35.7465, 14.4141","Central Mediterranean",,Uncategorized,4
2015.MMP00107,2015.MMP00107,"Central America","Fri, 04/17/2015 - 12:00",2015,April,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Rincón de Romos, Aguascalientes, Mexico","Noticiero El Circo","26.213257, -100.156984",,http://bit.ly/2d6gUxo,"Central America",1
2015.MMP00108,2015.MMP00108,Mediterranean,"Sat, 04/18/2015 - 12:00",2015,April,750,272,"1,022",28,,,,Drowning,"120 miles south of Lampedusa, 110 kilometers north of Libya (almost 70 miles)","Italian Navy via UNHCR","35.03, 14.6777","Central Mediterranean",http://bit.ly/1Oa2qYi,Uncategorized,5
2015.MMP00109,2015.MMP00109,"Eastern Africa","Mon, 04/20/2015 - 12:00",2015,April,1,,1,,,,,"Vehicle accident / death linked to hazardous transport","Karora, Eritrea","Mixed Migration Monitoring Mechanism Initative (4mi)","17.701111, 38.369873",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2015.MMP00110,2015.MMP00110115,Mediterranean,"Mon, 04/20/2015 - 12:00",2015,April,2,,2,88,1,1,1,Drowning,"Zephyros beach, Rhodes, Greece (right on coast)","Reuters and IOM Greece","33.7123, 11.4474","Eastern Mediterranean","http://reut.rs/1aJQdqM, http://bit.ly/1G3jtSr, http://bit.ly/1JagTQG, https://archive.vn/TPkG5",Uncategorized,4
2015.MMP00110,2015.MMP00110116,Mediterranean,"Mon, 04/20/2015 - 12:00",2015,April,1,,1,,,1,,Drowning,"Zephyros beach, Rhodes, Greece (right on coast)","Reuters and IOM Greece, Action Group for Palestinians of Syria","33.7123, 11.4474","Eastern Mediterranean","http://reut.rs/1aJQdqM, http://bit.ly/1G3jtSr, http://bit.ly/1JagTQG",Uncategorized,4
2015.MMP00111,2015.MMP00111,"Central America","Tue, 04/21/2015 - 12:00",2015,April,1,,1,,,1,,Drowning,"Rio Bravo, Nuevo Laredo, Tamaulipas, Mexico",Televisa,"27.4688428, -99.557493","US-Mexico border crossing","http://bit.ly/1Q8W76t, https://archive.vn/jSoQI, https://archive.vn/BroLM","Central America",1
2015.MMP00112,2015.MMP00112,"Central America","Tue, 04/21/2015 - 12:00",2015,April,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Federal highway 90, between Irapuato and Abasolo, Mexico","AM León (Mexico)","20.538573, -101.455532",,http://bit.ly/1SxEcUw,"Central America",1
2015.MMP00113,2015.MMP00113,Mediterranean,"Tue, 04/21/2015 - 12:00",2015,April,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","under bus on ferry from Igoumenitsa, Greece to Bari, Italy","The Local.it","41.15024178, 17.421188","Central Mediterranean",http://bit.ly/1XZhNnY,Uncategorized,1
2015.MMP00114,2015.MMP00114,"South-eastern Asia","Tue, 04/21/2015 - 12:00",2015,April,5,,5,8,2,1,2,"Vehicle accident / death linked to hazardous transport","Saipanthong-Kohloy road, Kohloy subdistrict, Panthong district, Chonburi province, Thailand","Rueng Lao Chao Nee, PPTV, Manager Online, Daily News, Komchudluek","13.1733676, 100.919564",,"https://archive.vn/nRD2R, https://archive.vn/8VTlH, https://archive.vn/zZyHx, https://archive.vn/zPjqO, https://archive.vn/hofjD","South-eastern Asia",3
2015.MMP00115,2015.MMP00115,Europe,"Thu, 04/23/2015 - 12:00",2015,April,14,,14,36,,,,"Vehicle accident / death linked to hazardous transport","Pcinja, Veles, Macedonia","Macedonia Information Agency","41.7164563, 21.772297","Western Balkans",http://ind.pn/1EvSuCe,"Southern Europe",1
2015.MMP00116,2015.MMP00116,"North America","Thu, 04/23/2015 - 12:00",2015,April,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.849017, -112.64445","US-Mexico border crossing",,"Northern America",5
2015.MMP00117,2015.MMP00117,"North America","Thu, 04/23/2015 - 12:00",2015,April,1,,1,,,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.8216, -112.41698","US-Mexico border crossing",,"Northern America",5
2015.MMP00118,2015.MMP00118,Europe,"Fri, 04/24/2015 - 12:00",2015,April,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Near Skopje, Macedonia","Free Radio Europe  - reporet based on dpa","41.9973462, 21.427996","Western Balkans",http://bit.ly/1doBmUH,"Southern Europe",1
2015.MMP00119,2015.MMP00119,"North America","Fri, 04/24/2015 - 12:00",2015,April,1,,1,,1,,,"Vehicle accident / death linked to hazardous transport","Brownsville Ship Channel, Cameron County, Texas","Brownsville Herald","25.9590963, -97.296038","US-Mexico border crossing","http://bit.ly/1VGcJ4Z, http://bit.ly/2kDAgcL, https://archive.ph/Dk3Qs","Northern America",3
2015.MMP00120,2015.MMP00120,"South-eastern Asia","Sat, 04/25/2015 - 12:00",2015,April,7,,7,9,,,,"Vehicle accident / death linked to hazardous transport","Nong Yai district, Chonburi province, Thailand","INN, Voice Online, Post Today","13.1285787, 101.3658",,"https://archive.vn/a6vMn, https://archive.vn/zpR1V, https://archive.vn/fpDCM","South-eastern Asia",3
2015.MMP00121,2015.MMP00121,"Western Africa","Wed, 04/01/2015 - 12:00",2015,April,1,,1,,,,,"Sickness / lack of access to adequate healthcare","Sahara Desert, between Agadez, Niger and Tripoli, Libya",MHub,"19.075158, 8.024068","Sahara Desert crossing",,"Western Africa",2
2015.MMP00122,2015.MMP00122,"Northern Africa","Wed, 04/01/2015 - 12:00",2015,April,2,,2,,,,,"Sickness / lack of access to adequate healthcare","Unspecified location, Libya",MHub,"26.239989, 12.913084","Sahara Desert crossing",,"Northern Africa",2
2015.MMP00123,2015.MMP00123,"Northern Africa","Wed, 04/01/2015 - 12:00",2015,April,1,,1,,,,,Violence,"Unspecified location, Libya",MHub,"26.239989, 12.913084","Sahara Desert crossing",,"Northern Africa",2
2015.MMP00124,2015.MMP00124,"Northern Africa","Wed, 04/01/2015 - 12:00",2015,April,1,,1,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Unspecified location, Libya",MHub,"26.239989, 12.913084","Sahara Desert crossing",,"Northern Africa",2
2015.MMP00125,2015.MMP00125,"Northern Africa","Thu, 04/30/2015 - 12:00",2015,April,2,,2,,,,,Violence,"Misrata, Libya",MHub,"32.31862536, 15.161054",,,"Northern Africa",2
2015.MMP00126,2015.MMP00126,"South-eastern Asia","Fri, 05/01/2015 - 12:00",2015,May,36,,36,,,,,"Mixed or unknown","Trafficking camps in Songkhla province, Thailand","The Guardian","8.540132, 98.661975",,"http://bit.ly/1MMbZIc, http://bit.ly/2S0sZrc","South-eastern Asia",3
2015.MMP00127,2015.MMP00127,Mediterranean,"Sat, 05/02/2015 - 12:00",2015,May,3,,3,31,,,,Drowning,"Off the coast of Beheira’s Edku city, Egypt","Ahram Online","31.2996277, 30.292164","Central Mediterranean",http://bit.ly/1brfBSA,Uncategorized,1
2015.MMP00128,2015.MMP00128,Mediterranean,"Sat, 05/02/2015 - 12:00",2015,May,10,,10,,,,,Drowning,"Various - Central Med (off Libya)",BBC,"31.59403522, 18.109551","Central Mediterranean",http://bbc.in/1QcE8e3,Uncategorized,1
2015.MMP00129,2015.MMP00129,Mediterranean,"Mon, 05/04/2015 - 12:00",2015,May,5,41,46,91,,46,,"Mixed or unknown","Between Libya and Italy/Malta. Rescued by Maltese ship","IOM Rome also see BBC","36.3916205, 14.349837","Central Mediterranean",http://bbc.in/1OX7XSF,Uncategorized,4
2015.MMP00130,2015.MMP00130,"South-eastern Asia","Tue, 05/05/2015 - 12:00",2015,May,2,,2,,,,,"Mixed or unknown","Trafficking camps in Phang Nga province, Thailand","The Guardian","8.4501414, 98.525532",,http://bbc.in/1KbWCHr https://http://bit.ly/2S0sZrc,"South-eastern Asia",3
2015.MMP00131,2015.MMP00131,"Central America","Sun, 05/10/2015 - 12:00",2015,May,1,,1,2,,1,,Violence,"Los Pinos, Mexicali, Mexico","El Vigia","32.650514, -115.448746",,http://bit.ly/1UAd5gE,"Central America",1
2015.MMP00132,2015.MMP00132,Europe,"Tue, 05/12/2015 - 12:00",2015,May,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Genas, France","Lyon Capitale","45.732148, 4.999428",,http://bit.ly/1HpTRGh,"Western Europe",1
2015.MMP00133,2015.MMP00133,"North America","Tue, 05/12/2015 - 12:00",2015,May,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.9325, -110.462667","US-Mexico border crossing",,"Northern America",5
2015.MMP00134,2015.MMP00134,"Northern Africa","Wed, 05/13/2015 - 12:00",2015,May,1,,1,,,,,"Vehicle accident / death linked to hazardous transport",Sudan,"Mixed Migration Monitoring Mechanism Initative (4mi)","15.7398965, 25.702966","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00135,2015.MMP00135,"South-eastern Asia","Fri, 05/15/2015 - 12:00",2015,May,,100,100,700,,,,Violence,"Unspecified location in the Andaman Sea",BBC,"11.2878883, 95.729982",,https://archive.vn/pAefi,"South-eastern Asia",1
2015.MMP00136,2015.MMP00136,"Eastern Africa","Fri, 05/15/2015 - 12:00",2015,May,1,,1,,,,,"Mixed or unknown","Between Moyale, Ethiopia and Nairobi, Kenya","Mixed Migration Monitoring Mechanism Initative (4mi)","1.695679, 37.937683",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2015.MMP00137,2015.MMP00137,"South-eastern Asia","Fri, 05/15/2015 - 12:00",2015,May,,10,10,,,,,"Mixed or unknown","Unspecified location, Andaman Sea",BBC,"11.83628223, 95.31373",,http://bbc.in/1F9SIhx,"South-eastern Asia",1
2015.MMP00138,2015.MMP00138,"North America","Mon, 05/18/2015 - 12:00",2015,May,1,,1,,,1,,Drowning,"All American Canal, Calexico CA","Imperial County Coroner's Office","32.668685, -115.493137","US-Mexico border crossing",,"Northern America",5
2015.MMP00139,2015.MMP00139,"Eastern Africa","Tue, 05/19/2015 - 12:00",2015,May,1,,1,,,,,"Vehicle accident / death linked to hazardous transport","In back of truck, between Moyale, Ethiopia and Nairobi, Kenya","Mixed Migration Monitoring Mechanism Initative (4mi)","1.860474, 37.772888",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2015.MMP00140,2015.MMP00140,"South-eastern Asia","Tue, 05/19/2015 - 12:00",2015,May,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Indonesia, Cut Meutia Hospital","IOM SITREP from Martin Wyndham","4.71878, 97.931785",,,"South-eastern Asia",4
2015.MMP00141,2015.MMP00141,"Eastern Africa","Wed, 05/20/2015 - 12:00",2015,May,8,,8,8,5,3,,Drowning,"Nosy Be (Northern Madagascar)",LINFO.re,"-13.3150186, 48.259261",,http://bit.ly/1g8tisr,"Eastern Africa",1
2015.MMP00142,2015.MMP00142,"North America","Thu, 05/21/2015 - 12:00",2015,May,1,,1,,,,,"Mixed or unknown","Recovered on Dawson Ranch, Texas, USA","Operation Identification - U. of Texas","28.13171934, -100.181156","US-Mexico border crossing",,"Northern America",5
2015.MMP00143,2015.MMP00143,Mediterranean,"Thu, 05/21/2015 - 12:00",2015,May,1,,1,,,1,1,"Vehicle accident / death linked to hazardous transport","Unknown - Central Med","IOM Rome","35.3099495, 13.479818","Central Mediterranean",,Uncategorized,4
2015.MMP00144,2015.MMP00144,"Eastern Africa","Thu, 05/21/2015 - 12:00",2015,May,1,,1,,,,,"Mixed or unknown","Kismayo, Somalia","Mixed Migration Monitoring Mechanism Initative (4mi)","-0.353821, 42.545288",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2015.MMP00145,2015.MMP00145,"North America","Fri, 05/22/2015 - 12:00",2015,May,1,,1,,,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.859417, -112.709806","US-Mexico border crossing",,"Northern America",5
2015.MMP00146,2015.MMP00146,Mediterranean,"Sat, 05/23/2015 - 12:00",2015,May,5,,5,49,,,,Drowning,"Teboulba, Tunisia","Business Stanard","35.6439601, 10.946794","Central Mediterranean",http://www.business-standard.com/article/pti-stories/5-italy-bound-tunisian-migrants-drown-49-rescued-in-med-115052300647_1.html,Uncategorized,1
2015.MMP00147,2015.MMP00147,"Northern Africa","Sat, 05/23/2015 - 12:00",2015,May,1,,1,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Brega, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","30.410095, 19.569885",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00148,2015.MMP00148,"South-eastern Asia","Sun, 05/24/2015 - 12:00",2015,May,47,,47,,,,,Drowning,"Rakhine State, Myanmar","Press TV","19.810093, 93.987843",,http://bit.ly/1ALHt0f,"South-eastern Asia",1
2015.MMP00149,2015.MMP00149,Mediterranean,"Mon, 05/25/2015 - 12:00",2015,May,5,,5,25,,,,Drowning,"off coast of Kafr el-Sheikh, Egypt","Le Figaro","38.3243, 26.28878","Central Mediterranean",http://bit.ly/1AqSSCy,Uncategorized,1
2015.MMP00150,2015.MMP00150,"South-eastern Asia","Mon, 05/25/2015 - 12:00",2015,May,106,,106,,,,,Violence,"28 abandoned human trafficking camps scattered along a 50 km (30 mile) stretch of the Malaysia border with Thailand (Wang Kelian site)","Various - Anadolu Agency","6.672991, 100.178973",,http://bit.ly/1PPmCyf https://http://bit.ly/2CFh7kN https://reut.rs/2uHQDLj,"South-eastern Asia",3
2015.MMP00151,2015.MMP00151,"South-eastern Asia","Tue, 05/26/2015 - 12:00",2015,May,2,,2,,,1,,"Mixed or unknown",Indonesia,"IOM Indonesia","13.498141, 89.487406",,,"South-eastern Asia",4
2015.MMP00152,2015.MMP00152,Mediterranean,"Tue, 05/26/2015 - 12:00",2015,May,1,,1,,,1,1,"Vehicle accident / death linked to hazardous transport","Rocks near the port of Melilla, Spain","Asociación Pro Derechos Humanos de Andalucía","35.880463, -5.32093","Western Mediterranean",http://www.apdha.org/media/informe-frontera-sur-2016-web.pdf,Uncategorized,3
2015.MMP00153,2015.MMP00153,"Central America","Tue, 05/26/2015 - 12:00",2015,May,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Ramos Arizpe. On way to Nuevo Laredo, Tamaulipas, Mexico","El Siglo","27.4688428, -99.557493",,http://bit.ly/20rhPXZ,"Central America",1
2015.MMP00154,2015.MMP00154,"South America","Wed, 05/27/2015 - 12:00",2015,May,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Turbo, Urabá, Antioquía, Colombia","Diario de Cuba & El Colombiano","8.086946369, -76.728381","Darien Gap","http://bit.ly/2ljaeuB, http://bit.ly/1AtwmbP, http://bit.ly/2jXjmDU","South America",3
